 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.23976719    -0.02140617

 Atomic coordinates:
  1    -4.31492029     6.65166014     0.55963480
  2    -3.16921671     6.66479676    -1.00580263
  3    -4.99671360     8.32541389     1.06685729
  4     1.63364836    -1.37516629    -7.50674198
  5     3.01708919    -0.05398061    -7.47111886
  6    -0.08768467    -0.62872610    -7.20094017
  7     1.00838345     1.12062133     2.22201684
  8    -0.05324856    -0.03860039     1.17699579
  9     1.27427486     0.05455521     3.80003956
 10    -4.94370989    -4.98091640    -2.97052192
 11    -6.17933467    -6.45622866    -3.36755047
 12    -5.67383964    -3.37348140    -3.78454209
 13     0.71752025    -1.75986942     7.35887621
 14    -0.31949492    -0.56238650     8.41686474
 15     0.02440375    -3.57719547     7.50032263
 16    -3.21329147    -1.81828641     0.98532453
 17    -4.46859180    -0.27936872     1.05570803
 18    -4.00816602    -3.23309537    -0.15089605
 19    -3.08970423     1.71700021    -6.93826434
 20    -4.47837082     0.79052734    -6.04337463
 21    -3.94355333     2.92534522    -8.26284440
 22     5.21727817    -2.99697408    -1.37831132
 23     3.66948631    -3.79263146    -2.12714225
 24     5.15471178    -3.25783442     0.50888736
 25    -0.03357129    -5.92052454     1.84269473
 26    -1.23196892    -4.45013611     1.67412546
 27     0.56798092    -6.24083334     0.03849525
 28     5.46789187     1.49204334    -5.11564513
 29     5.80981308    -0.31000227    -4.57583348
 30     5.50392296     2.60172062    -3.53041310
 31    -6.79035921     2.10126267     0.65077580
 32    -6.02494048     3.88695938     0.35279135
 33    -8.65151546     2.39200247     0.95249708
 34    -1.42456214    -6.34371283     7.00331558
 35    -3.32372996    -6.18621482     7.13707615
 36    -1.02903907    -6.78441645     5.19559166
 37     9.37603210    -3.10485070     2.63580994
 38     9.18090198    -2.98504650     0.70973536
 39     7.63099819    -3.47665995     3.49169650
 40     2.10227809     9.23550337     3.97948911
 41     1.13538204     7.82758476     4.84576158
 42     3.38357047     9.78437052     5.16752934
 43    -1.20326926     5.38623340    -3.35814401
 44    -1.84459000     4.24515893    -4.72568752
 45     0.66475200     5.18984219    -3.60346209
 46    -6.89555686    -0.36705437    -4.25819599
 47    -7.10142221     0.33267425    -2.52185025
 48    -8.61036862    -0.31713271    -5.11036291
 49     3.37203170     4.37340856    -0.85208263
 50     3.44005134     5.92398358     0.24235490
 51     2.55177608     3.01743745     0.21132329
 52     4.31479492    -3.57863765     4.23532736
 53     3.29359488    -5.13403120     3.64547708
 54     3.22323442    -2.89849093     5.73002166
 55     0.77252001    -5.01204628    -3.48439357
 56    -1.09711895    -5.29220133    -3.68134050
 57     1.33415858    -3.81525063    -4.92933130
 58    -0.94995060     5.18866804     4.51332480
 59     0.29368838     3.91156858     3.85508205
 60    -2.40806975     5.13645096     3.33358226

 Atomic and electronic forces:
  1    -0.00799220    -0.02488351    -0.00139806     0.00431534     0.00279946     0.00207917
  2    -0.00136279     0.00729585     0.00811189    -0.00216939    -0.00127202    -0.00065976
  3     0.00753157     0.01348444    -0.00711712    -0.00170827    -0.00159661    -0.00100976
  4    -0.00038260    -0.01800609     0.00188058     0.00341572    -0.00030804    -0.00071826
  5    -0.00627794     0.00466295     0.00512312    -0.00149730     0.00001346     0.00028751
  6     0.00301620     0.01386551    -0.00183402    -0.00213355     0.00011525     0.00043731
  7     0.00927797    -0.00882281     0.01715469     0.00311687     0.00027146     0.00126298
  8    -0.01353990    -0.00375686    -0.01401298    -0.00187922    -0.00002169    -0.00067297
  9     0.00596146     0.00776733     0.00067647    -0.00138886    -0.00003307    -0.00068798
 10    -0.02349165    -0.01811571    -0.00827089     0.00630693    -0.00292870     0.00064822
 11     0.02284279     0.02706213     0.00616836    -0.00266899     0.00208362    -0.00016437
 12     0.00472106    -0.00813015     0.00427896    -0.00363059     0.00132998    -0.00009857
 13     0.00204175    -0.00316067    -0.00390432     0.00213245    -0.00019079     0.00161151
 14     0.00022299    -0.00783918    -0.00054256    -0.00102664     0.00000738    -0.00092147
 15    -0.00196547     0.01259491     0.00328297    -0.00106599     0.00023563    -0.00085518
 16    -0.02903742    -0.00431399    -0.01417660     0.00524478    -0.00066023     0.00217693
 17     0.01857894    -0.02800224    -0.00407616    -0.00296840     0.00002274    -0.00144373
 18     0.00918076     0.03001961     0.01390796    -0.00287755     0.00077649    -0.00097985
 19    -0.00395650     0.03957747    -0.04022033     0.00623529     0.00060583    -0.00126992
 20    -0.01204759    -0.00758517     0.00981410    -0.00365798    -0.00011178     0.00058988
 21     0.02092502    -0.03066053     0.03089811    -0.00295175    -0.00067431     0.00111179
 22     0.01114366     0.00423613     0.00183904     0.00232455    -0.00033187     0.00031325
 23    -0.00877483    -0.00549626    -0.00264353    -0.00134992     0.00026653    -0.00013995
 24    -0.00285349     0.00316525     0.00087808    -0.00111222     0.00017139    -0.00025771
 25     0.00665644    -0.00913679    -0.00716061     0.00305455    -0.00114686     0.00119287
 26    -0.00445000     0.01021933     0.00221134    -0.00186305     0.00055378    -0.00075960
 27    -0.00077775     0.00016960     0.00582442    -0.00155417     0.00059832    -0.00040353
 28     0.00091085     0.00394214     0.00508036     0.00238556     0.00018322    -0.00011955
 29     0.00005000     0.00515378     0.00625681    -0.00116807     0.00001394     0.00002924
 30    -0.00406303    -0.00921225    -0.00916502    -0.00117468    -0.00015842    -0.00003764
 31    -0.00361551     0.01332165    -0.01220484     0.00732916     0.00176607     0.00439656
 32     0.00054235    -0.01643449     0.00797859    -0.00308211    -0.00134308    -0.00166977
 33     0.00516449    -0.00004596     0.00403581    -0.00287982    -0.00125234    -0.00281559
