 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.24773940    -0.02144649

 Atomic coordinates:
  1    -4.27598970     6.49321286     0.49615052
  2    -2.95946130     6.00711501    -0.88118483
  3    -5.45848416     7.83167749    -0.30096667
  4     1.54931625    -1.01940247    -6.80841937
  5     2.99257341     0.15038609    -6.40405274
  6    -0.08328985     0.00665035    -6.90556455
  7     1.07180891     0.95546779     1.97312057
  8    -0.49248059    -0.01385237     1.39604805
  9     1.58264914     0.03340730     3.53489579
 10    -4.94773163    -4.91661749    -2.65975983
 11    -5.92965650    -6.41854760    -2.37109114
 12    -6.10118271    -3.70204355    -3.67296374
 13     0.90716999    -1.73255340     7.08034349
 14    -0.59561016    -1.01892716     7.97309438
 15     0.38482466    -3.57862173     6.82890075
 16    -3.13854291    -1.73171150     0.79488839
 17    -4.55202506    -0.43143391     0.93956811
 18    -3.92998396    -2.92611209    -0.59227953
 19    -2.84742033     1.25056789    -6.88314111
 20    -4.29625011     0.66712445    -5.79742402
 21    -3.58834209     1.50102594    -8.66693627
 22     5.22499364    -2.88568451    -1.23813346
 23     3.40944960    -3.22275931    -1.92610697
 24     4.93444670    -2.33501412     0.66277877
 25     0.04508556    -5.89962841     1.71046618
 26    -1.26831981    -4.51914913     1.59871609
 27     0.60296098    -6.38622378    -0.07155340
 28     5.60253537     1.06539893    -4.44770681
 29     5.95289697    -0.45191807    -3.40897401
 30     4.57541213     2.25916787    -3.42313750
 31    -6.63056742     1.82639649     0.77342534
 32    -5.74799074     3.52595316     0.58284708
 33    -8.18992355     1.94261464     1.94833927
 34    -1.99936016    -6.21508315     6.34912348
 35    -3.25501096    -7.66286150     6.39934660
 36    -1.19056610    -6.17922448     4.63052771
 37     9.24405839    -2.44168348     2.39260152
 38     8.84473516    -2.42970992     0.58775768
 39     7.90986294    -3.42502685     3.30658794
 40     2.44191927     9.48305700     4.15565886
 41     1.19300161     8.01830946     4.33555890
 42     4.18661612     8.85776465     4.65467266
 43    -1.40828619     5.01490014    -3.36175468
 44    -1.48743669     3.94668243    -4.91338197
 45     0.39997362     4.95879826    -2.64139633
 46    -6.96860346    -0.18639409    -4.24878210
 47    -6.83438301     0.79798153    -2.62835130
 48    -8.82968325    -0.38687375    -4.81529906
 49     3.04946045     4.56915837    -1.11362179
 50     4.57440325     5.35310010    -0.25367723
 51     2.29221007     3.14031708     0.01693720
 52     4.39279720    -3.91827883     4.20388805
 53     3.13733879    -5.03885366     3.24699787
 54     3.42578346    -2.82233898     5.37212577
 55     0.48649323    -4.78105263    -3.46027586
 56    -1.43448085    -4.88949873    -3.56493712
 57     1.01193765    -3.52591504    -4.84341633
 58    -0.72902804     5.24140572     4.48949857
 59    -0.08096212     3.55307806     3.74240979
 60    -1.81707262     6.08796117     3.17533067

 Atomic and electronic forces:
  1    -0.01082497     0.01061170    -0.01850817     0.00319179     0.00287722     0.00142867
  2    -0.01192830     0.00656657     0.00477928    -0.00168477    -0.00128207    -0.00046520
  3     0.02242065    -0.01837485     0.01143972    -0.00140328    -0.00170517    -0.00060544
  4    -0.00947791    -0.01321466    -0.00162674     0.00356608     0.00043656    -0.00062750
  5     0.00948179     0.00406472     0.00177453    -0.00149877    -0.00026564     0.00021250
  6     0.00313522     0.00076860     0.00007628    -0.00208055    -0.00043263     0.00040095
  7    -0.00603838     0.00386756    -0.00806417     0.00300809     0.00078591     0.00114418
  8    -0.00344191     0.00032529    -0.00558407    -0.00188585    -0.00042380    -0.00071306
  9     0.00855645    -0.00427693     0.01619123    -0.00135527    -0.00026744    -0.00063342
 10     0.00443195     0.05113934    -0.02093952     0.00815272    -0.00106826     0.00104903
 11    -0.02154203    -0.04054973     0.00764401    -0.00359207     0.00138623    -0.00062090
 12     0.01870374    -0.00968042     0.01090114    -0.00421577     0.00016012    -0.00014847
 13    -0.00875804    -0.01476586    -0.00880401     0.00220806     0.00019425     0.00162400
 14    -0.00150639     0.01086011     0.00607757    -0.00109029    -0.00016247    -0.00097068
 15     0.00271686     0.00489952     0.00391309    -0.00118511     0.00003882    -0.00088609
 16    -0.01872475    -0.02708586    -0.02718171     0.00545990     0.00080081     0.00220057
 17     0.00224966     0.01174436     0.00847256    -0.00285538    -0.00081389    -0.00137562
 18     0.02350217     0.01169167     0.02108175    -0.00328255    -0.00017530    -0.00101080
 19    -0.00228224     0.01281006    -0.03458423     0.00526871     0.00187713    -0.00110542
 20    -0.01131226    -0.00498020     0.00869368    -0.00315565    -0.00114138     0.00046903
 21     0.01099916    -0.00298193     0.02278461    -0.00246639    -0.00100728     0.00101780
 22    -0.04182631     0.01461171     0.03957212     0.00245887     0.00001752     0.00032723
 23     0.02930171    -0.00204923     0.00581512    -0.00151378     0.00000974    -0.00016414
 24     0.01086415    -0.01699709    -0.04391412    -0.00120211    -0.00004507    -0.00028351
 25     0.00928064    -0.00966470     0.00647320     0.00366508    -0.00062920     0.00140401
 26    -0.00161433     0.00706033    -0.01126224    -0.00216929     0.00017023    -0.00089291
 27    -0.00624130     0.00868829     0.00279727    -0.00188103     0.00037852    -0.00046595
 28     0.00135558     0.01767851    -0.02667181     0.00228249     0.00045851    -0.00006720
 29     0.00423112    -0.02154626     0.01529640    -0.00114875    -0.00014203    -0.00002477
 30    -0.00444912     0.01166072     0.01094631    -0.00120967    -0.00033374    -0.00003199
 31    -0.02716282    -0.01101133     0.00529581     0.00566671     0.00335483     0.00330120
 32    -0.00435508     0.00673215     0.01042987    -0.00230075    -0.00165518    -0.00120279
 33     0.02863353     0.00877835    -0.01607889    -0.00212577    -0.00178597    -0.00218568
