 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.24346803    -0.02295353

 Atomic coordinates:
  1    -4.31359753     6.68016168     0.33489298
  2    -3.06015030     5.74204743    -0.78515008
  3    -4.84502101     8.20138149    -0.61005873
  4     1.08982495    -1.32814335    -7.27932739
  5     2.33819979     0.04646259    -7.06316500
  6    -0.56099877    -0.39929793    -7.60747376
  7     1.11403295     1.36236777     2.15304668
  8    -0.55441740     0.40356211     1.61920315
  9     2.48817605     0.11380132     2.36255083
 10    -4.40042227    -4.66466519    -2.38608873
 11    -5.10794509    -6.34634553    -2.92261748
 12    -5.26353765    -3.27762697    -3.48451403
 13     0.62801927    -3.16301032     7.50186047
 14    -0.64807332    -2.01698096     8.34320694
 15    -0.33280268    -4.80235860     6.99088378
 16    -3.05605907    -1.60707622     1.26160790
 17    -4.34849403    -0.29322569     1.59000188
 18    -3.91565720    -2.87050953     0.09350620
 19    -3.08811871     1.16637789    -7.12722627
 20    -4.17599908     0.38357265    -5.75546819
 21    -4.27697759     1.66019352    -8.53878319
 22     5.38911617    -2.35362965    -1.80686619
 23     3.67610876    -2.93372210    -2.42501431
 24     5.57659179    -2.57785664     0.10721859
 25     0.25052448    -5.53057433     1.66327312
 26    -1.10058650    -4.14043531     1.88562210
 27     0.73512375    -5.76518197    -0.20491422
 28     3.93469727     1.85738141    -4.70577371
 29     4.83621333     0.34747137    -3.95116212
 30     4.22962865     3.38703124    -3.54295805
 31    -7.01889604     1.87999806     0.57609569
 32    -5.93504294     3.48809734     0.17965117
 33    -8.88715793     2.34003625     0.41899809
 34    -2.24131312    -7.13439421     6.07165677
 35    -3.80083073    -8.13705915     5.84410981
 36    -1.15079677    -7.26205061     4.47282015
 37     9.34188396    -3.18703408     4.30126397
 38     9.83920192    -2.00530157     2.85197529
 39     7.54066141    -3.12002049     4.49839550
 40     3.83348265     8.33448514     3.00933881
 41     2.17183390     7.44710816     3.45558548
 42     4.52119452     8.93269717     4.69148599
 43    -1.49350130     4.06969534    -3.14774548
 44    -1.88033708     2.83775030    -4.62517969
 45     0.38456943     4.09042915    -3.02611684
 46    -6.79922989    -0.71830529    -4.08406936
 47    -7.31476866     0.30584329    -2.59867726
 48    -8.28356590    -0.76915682    -5.33006870
 49     3.40168752     4.91567330    -0.73021192
 50     3.96085070     6.47546242     0.25345645
 51     2.67430144     3.81126707     0.53156989
 52     4.08940673    -2.95299141     3.83780727
 53     2.72567318    -3.96823185     2.91649994
 54     3.40106014    -2.74115021     5.61884458
 55     1.02204901    -4.24595232    -3.32198466
 56    -0.91856338    -4.33294996    -3.15143028
 57     1.36629203    -3.69036351    -5.16367353
 58    -0.64295977     6.59628133     4.18301571
 59    -0.06492403     4.84504887     4.05313325
 60    -2.18530258     6.95392885     3.16478445

 Atomic and electronic forces:
  1    -0.00103119    -0.01759969     0.00813221     0.00392521     0.00278723     0.00294913
  2     0.00493744    -0.00066538    -0.00563733    -0.00222705    -0.00118131    -0.00119701
  3    -0.00265921     0.01435594    -0.00762725    -0.00178135    -0.00174688    -0.00123359
  4    -0.01430829    -0.02805675    -0.02402953     0.00444892    -0.00029279    -0.00033341
  5     0.02318377     0.01877777     0.01141656    -0.00192562    -0.00003732     0.00011079
  6    -0.00313668     0.00019461     0.00350179    -0.00277097     0.00002609     0.00029091
  7    -0.05130829     0.00886947    -0.01041893     0.00286211     0.00030380     0.00169492
  8     0.03807029     0.01208546     0.01208521    -0.00175482    -0.00007788    -0.00109774
  9     0.01282578    -0.02057299     0.00459790    -0.00127710    -0.00003037    -0.00070935
 10    -0.00401853     0.00107775    -0.01614539     0.00604804    -0.00247918     0.00281621
 11    -0.00029438     0.00105438    -0.00021350    -0.00261367     0.00182298    -0.00115600
 12     0.00647287    -0.01232210     0.01546593    -0.00361081     0.00125355    -0.00139000
 13    -0.01526758    -0.00985387     0.00126969     0.00165928    -0.00034782     0.00172470
 14     0.00537752    -0.00612007    -0.00330726    -0.00079518     0.00011330    -0.00097581
 15     0.00752033     0.01779494     0.00880396    -0.00086728     0.00030380    -0.00093797
 16     0.01676421    -0.01013367     0.00737855     0.00435867    -0.00052548     0.00320428
 17    -0.01921885     0.01853311     0.00320786    -0.00228403     0.00004593    -0.00202028
 18     0.00314214    -0.00252077    -0.00658775    -0.00252372     0.00062909    -0.00172127
 19    -0.01393985     0.00640007    -0.00711006     0.00787366     0.00088439    -0.00050498
 20    -0.00358447    -0.00245992     0.00199180    -0.00426685    -0.00015752    -0.00032464
 21     0.00622683     0.00019722     0.00269387    -0.00393062    -0.00075580     0.00109401
 22     0.02150476     0.01262699     0.01653695     0.00244907    -0.00026046     0.00057946
 23    -0.00763374    -0.00905008     0.00667273    -0.00147943     0.00021663    -0.00033286
 24    -0.00979077    -0.00270623    -0.01939706    -0.00111042     0.00013056    -0.00037695
 25    -0.00238992    -0.00534727     0.00333916     0.00284914    -0.00101712     0.00170222
 26     0.01254834    -0.00718585    -0.01444833    -0.00164024     0.00047012    -0.00111495
 27    -0.00871661     0.01248357     0.01195436    -0.00157785     0.00056423    -0.00069237
 28     0.00450879     0.01632223    -0.00637865     0.00307136     0.00036601     0.00026172
 29     0.00248815     0.00083850     0.00777065    -0.00140570    -0.00004800    -0.00017261
 30    -0.00191519    -0.01484436    -0.00043561    -0.00140710    -0.00028463    -0.00021240
 31     0.00082772     0.02463646    -0.01672907     0.00583478     0.00125066     0.00643984
 32    -0.02064083    -0.02143402     0.01277940    -0.00272459    -0.00112207    -0.00245086
 33     0.01874085     0.00221620     0.00690049    -0.00209024    -0.00104050    -0.00378252
 34     0.02009724     0.00814888    -0.00644157     0.00178527    -0.00111240     0.00215173
 35    -0.00967406    -0.00864772    -0.00376845    -0.00083546     0.00072694    -0.00119852
 36    -0.00888794     0.00084909     0.00792766    -0.00105486     0.00059131    -0.00098350
 37     0.06142421     0.01476786    -0.02339251     0.00133054    -0.00017335     0.00063289
 38    -0.00646641    -0.01584555     0.01868624    -0.00070132     0.00005287    -0.00027966
 39    -0.05413544     0.00045542     0.00369047    -0.00074218     0.00010173    -0.00039202
 40     0.00875008     0.00089044     0.01292317     0.00168237     0.00085115     0.00093223
 41    -0.00291620     0.00863417    -0.00181775    -0.00094754    -0.00047143    -0.00061172
 42    -0.00062862    -0.00031723    -0.01019957    -0.00070330    -0.00037011    -0.00044589
 43    -0.02634111    -0.01520228    -0.01681842     0.00513217     0.00165547     0.00134149
 44     0.00574599     0.01709749     0.01491299    -0.00303698    -0.00070993    -0.00043831
 45     0.02010979     0.00184610     0.00501593    -0.00204758    -0.00060041    -0.00048143
 46    -0.01408416    -0.00970786    -0.04210111     0.00980105    -0.00147095     0.00364293
 47    -0.00212148     0.01088920     0.02136619    -0.00403961     0.00011939    -0.00252337
 48     0.01311429     0.00152627     0.01559608    -0.00366162     0.00095399    -0.00071199
 49     0.02399899     0.03860885    -0.03457535     0.00257812     0.00077727     0.00085536
 50    -0.00046388     0.00033528    -0.00068829    -0.00109197    -0.00042082    -0.00041490
 51    -0.02202109    -0.03632919     0.03139404    -0.00134314    -0.00033014    -0.00057632
 52     0.00575242     0.00545526    -0.01303624     0.00195734    -0.00029485     0.00116509
 53     0.00271846    -0.00295520     0.00460132    -0.00113754     0.00025146    -0.00066659
 54    -0.00572323    -0.00247127     0.00288066    -0.00089097     0.00013029    -0.00065472
 55    -0.02300124    -0.01260186    -0.00200383     0.00390071    -0.00096582     0.00081071
 56     0.01879442     0.00312789    -0.00298458    -0.00238171     0.00068324    -0.00062487
