 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.24357328    -0.01869429

 Atomic coordinates:
  1    -4.62989697     6.41179099    -0.39214029
  2    -3.20673397     6.17526238    -1.78881786
  3    -6.10102941     6.92590335    -1.58017834
  4     1.62036784    -1.38708219    -7.13298341
  5     3.08357977    -0.17411020    -6.80807028
  6     0.04683602    -0.30519203    -7.45021183
  7     1.30523864     1.41486493     1.86662611
  8    -0.03173861     0.21239241     1.36792462
  9     2.53104193     0.22767652     2.61171982
 10    -4.40399025    -4.47936604    -3.03714944
 11    -5.21502624    -6.06013103    -3.55183281
 12    -5.53668031    -2.94707069    -3.52115826
 13     0.81981894    -2.74386650     7.56183269
 14    -0.29231714    -1.39005469     8.20094212
 15    -0.08309583    -4.32157901     7.92972424
 16    -2.55183235    -1.82193714     1.12067365
 17    -3.65175249    -0.36216930     1.78028302
 18    -3.45128708    -2.46269523    -0.53688801
 19    -3.10795597     1.29027148    -6.86814041
 20    -4.50414843     0.69716738    -5.69723970
 21    -3.87607665     2.45628652    -8.08205486
 22     4.60867858    -2.02398685    -1.76502510
 23     3.19642242    -3.26908880    -1.97377973
 24     4.82798348    -2.21424999     0.10398664
 25     0.25153222    -6.07801121     1.88800717
 26    -0.76510310    -4.45054207     1.81846005
 27     0.89733364    -6.45288149     0.14436077
 28     5.11308089     1.86255831    -5.15312593
 29     5.20214838     0.28185696    -4.03981017
 30     5.35320316     3.43723530    -4.10138239
 31    -6.19684626     1.55399783     1.36509929
 32    -5.66449358     3.30372176     0.99742047
 33    -7.36071660     1.71387432     2.79654453
 34    -2.52714791    -7.11086837     7.07591885
 35    -4.17205391    -7.09856300     6.16684139
 36    -1.40007551    -8.03331466     5.91353967
 37     9.15126541    -3.22680510     3.64819638
 38     9.69510977    -3.05111956     1.83580759
 39     7.31152968    -2.83818751     3.67525379
 40     3.09957278     8.21813000     3.85392283
 41     1.39545181     7.55658823     4.27916146
 42     3.51241884     9.61553023     5.06994929
 43    -0.96377413     4.51403096    -3.23144939
 44    -1.31432214     2.85277311    -4.16977154
 45     0.88403763     4.56998974    -2.58436827
 46    -7.07421475     0.01234066    -3.46393650
 47    -6.75217374     0.42576604    -1.61402254
 48    -8.56032491     0.94150700    -4.12680797
 49     3.50271987     5.24442656    -0.70034766
 50     3.68972707     6.77761808     0.49169216
 51     2.66955082     3.87501089     0.36683404
 52     3.89653880    -2.75304848     3.42887479
 53     3.06121643    -4.35518470     2.77976534
 54     3.25318170    -2.55911576     5.30389467
 55     0.39850095    -4.88519591    -3.43499087
 56    -1.53846492    -4.80214510    -3.47824841
 57     0.97849943    -3.72859754    -4.90723197
 58    -1.35386202     5.87147315     3.47226136
 59    -0.30975774     4.49312174     2.69356595
 60    -2.68949596     6.17654609     2.05281063

 Atomic and electronic forces:
  1    -0.00740686     0.00301693    -0.06514931     0.00659382     0.00242036     0.00303285
  2    -0.00986553    -0.00473368     0.03682412    -0.00315712    -0.00088821    -0.00083754
  3     0.01509856    -0.00271683     0.03052269    -0.00335252    -0.00192868    -0.00144053
  4    -0.01371201     0.00381789    -0.00105165     0.00331758    -0.00097862    -0.00065582
  5    -0.00195096     0.00096672     0.00035364    -0.00152055     0.00030213     0.00024632
  6     0.01060253    -0.00576907     0.00278156    -0.00205286     0.00053185     0.00048057
  7    -0.00224195     0.03403661    -0.00300278     0.00327525    -0.00030770     0.00121680
  8    -0.02909485    -0.01420263    -0.01184390    -0.00188464     0.00035980    -0.00068618
  9     0.02953648    -0.01338358     0.01556425    -0.00137180     0.00021600    -0.00053146
 10    -0.00985435     0.04795690     0.00369483     0.00460712    -0.00336367     0.00040750
 11    -0.01622699    -0.02114911    -0.00901086    -0.00187827     0.00191213    -0.00005237
 12     0.00928945    -0.02270493     0.00317427    -0.00270758     0.00192987    -0.00014078
 13     0.02070204     0.01572334    -0.00708343     0.00196129    -0.00073941     0.00149845
 14    -0.00652358     0.01543226     0.00478135    -0.00104025     0.00031374    -0.00090716
 15    -0.01389170    -0.03155741     0.00196723    -0.00091414     0.00047953    -0.00077676
 16    -0.01632807    -0.00670234    -0.02755766     0.00438518    -0.00173473     0.00173392
 17     0.00016546    -0.00977492    -0.00721024    -0.00246500     0.00075254    -0.00121882
 18     0.02049130     0.00653447     0.03340335    -0.00243058     0.00121118    -0.00070862
 19     0.00786633    -0.01813298     0.01965768     0.00654008    -0.00146090    -0.00145799
 20     0.00089227    -0.00134162    -0.00028476    -0.00355504     0.00116190     0.00051916
 21    -0.00797801     0.01639591    -0.01866416    -0.00325945     0.00040975     0.00130337
 22    -0.00215667    -0.00827171     0.00904534     0.00244344    -0.00066157     0.00028193
 23    -0.01094239    -0.00442211    -0.02542115    -0.00132643     0.00048303    -0.00014682
 24     0.01403324     0.01347460     0.01320801    -0.00114373     0.00031438    -0.00024196
 25     0.00600327    -0.00696973     0.01206200     0.00245670    -0.00152826     0.00094923
 26    -0.00362214     0.00133737    -0.00465492    -0.00151547     0.00081795    -0.00060933
 27    -0.00536709     0.00165796    -0.01033373    -0.00122857     0.00076685    -0.00031742
 28    -0.00121379    -0.00259577    -0.00847015     0.00262091    -0.00017019    -0.00015146
 29     0.00075200     0.01041916     0.00647601    -0.00127294     0.00018559     0.00000244
 30    -0.00115895    -0.00772909     0.00585521    -0.00129859    -0.00002677     0.00000020
 31    -0.00053380    -0.01814224    -0.01176858     0.00655100    -0.00131108     0.00399909
 32     0.01455349     0.03019960    -0.00918739    -0.00326549    -0.00007668    -0.00195253
 33    -0.01757196    -0.00210011     0.02324525    -0.00250150     0.00046450    -0.00247241
