 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.23810525    -0.01637784

 Atomic coordinates:
  1    -4.36510380     6.53598160     0.48552865
  2    -3.16676261     6.55952743    -0.91963867
  3    -5.76428769     7.67933088    -0.07940299
  4     1.15187204    -1.35565338    -7.21548464
  5     2.68979494    -0.40495532    -6.53738906
  6    -0.06698857     0.03367847    -7.25259868
  7     0.88464920     0.85756145     2.04123364
  8    -0.40751279    -0.39773214     1.29071724
  9     1.19380002     0.21560302     3.85360385
 10    -4.59563485    -4.78241341    -3.65505170
 11    -6.11767194    -5.94875401    -3.75324861
 12    -5.25179548    -3.01884714    -4.07971897
 13     0.67006600    -0.73105295     7.33126444
 14     0.01068816     0.48128565     8.66692952
 15    -0.41517083    -2.27647981     7.21525029
 16    -3.07768043    -2.36442653     0.63640517
 17    -4.42752991    -1.12332796     1.27481085
 18    -3.84039074    -3.24627649    -0.98307943
 19    -3.75549493     2.37784978    -7.21067451
 20    -4.94630056     1.29908987    -6.25920926
 21    -4.16617298     2.44292679    -9.03539555
 22     5.73189832    -3.92552719    -1.14372942
 23     4.20030031    -5.00537876    -1.69238830
 24     5.63474638    -3.39877685     0.66351015
 25     0.47263009    -5.65184990     2.00581227
 26    -0.93380775    -4.43600798     1.52401421
 27     0.86342383    -6.44693578     0.23917182
 28     4.97871084     0.90141541    -5.38003564
 29     5.76212970    -0.49262061    -4.32142860
 30     4.56584061     2.29574452    -4.09060394
 31    -6.79378920     1.29792277     0.81293972
 32    -5.93686547     2.95755033     0.97283626
 33    -8.18050392     1.22905934     2.11121635
 34    -1.33321189    -5.38836334     6.74259470
 35    -1.70872199    -6.92505875     7.71320838
 36    -0.62719165    -5.91421159     4.93117927
 37     9.47021647    -2.73083338     3.56186650
 38     9.52270972    -3.37986064     1.73608069
 39     7.79631320    -3.11982394     4.30714620
 40     3.03644944     8.57137182     5.43285822
 41     1.83110678     7.03766520     5.47531437
 42     2.54558567     9.71148727     3.99107459
 43    -1.74566967     6.10007423    -3.54869874
 44    -1.98526181     4.99225036    -5.05784820
 45     0.04963794     5.66594194    -3.04262706
 46    -7.27917083     0.01618366    -4.43790281
 47    -7.22146930     0.72761076    -2.68369101
 48    -9.11816810     0.07472444    -5.03856081
 49     2.94191255     4.24800744    -1.44993799
 50     4.57502663     4.94441234    -0.75174241
 51     2.45086999     2.76211113    -0.42189261
 52     4.44571364    -3.60666405     4.63805516
 53     3.32983681    -4.68603217     3.48364968
 54     3.35030780    -2.96559491     6.03535222
 55     0.82580577    -5.46837473    -3.53609954
 56    -1.06615983    -5.10583866    -3.62336294
 57     1.60068306    -4.74973497    -5.15842193
 58    -0.66204652     5.26455253     4.06704895
 59    -0.18606629     3.39940622     3.50510451
 60    -2.11088690     5.89878138     2.95329313

 Atomic and electronic forces:
  1    -0.04182173    -0.00196991     0.04934068     0.00418791     0.00274027     0.00072471
  2     0.03391604    -0.00428756    -0.04088624    -0.00192134    -0.00115029    -0.00010194
  3    -0.00177383     0.00262304     0.00240156    -0.00193077    -0.00175931    -0.00030916
  4     0.00376978    -0.01146575     0.00252685     0.00297175    -0.00005399    -0.00093229
  5     0.01535433    -0.00904138    -0.00207222    -0.00131993    -0.00004685     0.00033654
  6    -0.02995969     0.01316351    -0.00674965    -0.00166885    -0.00011625     0.00055802
  7    -0.01252074    -0.01995933     0.00941160     0.00326834     0.00037729     0.00069037
  8     0.01029593     0.01014927     0.00434102    -0.00195902    -0.00008133    -0.00034424
  9     0.00221737     0.00411813    -0.01111854    -0.00149804    -0.00011120    -0.00047563
 10    -0.01355888     0.00707017     0.00411792     0.00575521    -0.00175036    -0.00100394
 11     0.01056296     0.00339901    -0.00135466    -0.00267971     0.00145902     0.00061494
 12     0.00107162    -0.00468224    -0.00490115    -0.00307399     0.00051589     0.00069158
 13     0.01120061     0.02700680    -0.00093277     0.00253598     0.00003009     0.00141373
 14     0.00199555    -0.01266768    -0.00838828    -0.00118665    -0.00011243    -0.00080797
 15    -0.01201289    -0.01523479     0.00534515    -0.00138188     0.00013460    -0.00082187
 16    -0.01840075    -0.00921649    -0.02304163     0.00533787    -0.00049819     0.00083399
 17     0.00506815    -0.00629103    -0.00969450    -0.00295587     0.00002619    -0.00064636
 18     0.01625773     0.01569260     0.03152055    -0.00286632     0.00047922    -0.00013351
 19     0.03650168     0.02126432    -0.00164971     0.00442842     0.00123892    -0.00181546
 20    -0.02206075    -0.01473256     0.00992195    -0.00265182    -0.00055813     0.00102601
 21    -0.00725827    -0.00320086    -0.00926324    -0.00194724    -0.00059435     0.00115141
 22    -0.01110361    -0.01204519    -0.02187253     0.00208733    -0.00028053     0.00005792
 23     0.01819989     0.01822119     0.01202338    -0.00118094     0.00023325    -0.00000093
 24    -0.00892418    -0.00092207     0.00838055    -0.00104940     0.00011536    -0.00011916
 25     0.01030694    -0.02360294    -0.03998485     0.00313207    -0.00087062     0.00071580
 26    -0.00762447     0.01057315     0.00595050    -0.00193291     0.00042865    -0.00040520
 27    -0.00125697     0.00909201     0.02959295    -0.00152746     0.00048657    -0.00017747
 28     0.00574000     0.01314276     0.03106543     0.00216729     0.00020877    -0.00037798
 29     0.00099932    -0.00046483    -0.00616141    -0.00104685    -0.00002861     0.00012549
 30     0.00077326    -0.00762847    -0.01501675    -0.00113016    -0.00019076     0.00012914
 31    -0.01222992    -0.02038407    -0.00298576     0.00701765     0.00158959     0.00140135
 32     0.01156328     0.02255337     0.00169715    -0.00296156    -0.00112358    -0.00064166
 33     0.00106846     0.00225821     0.00065798    -0.00286062    -0.00081619    -0.00140970
