 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.23407857    -0.02268757

 Atomic coordinates:
  1    -4.52948912     6.67653089     0.22780662
  2    -3.31146527     6.01648156    -1.11279789
  3    -4.88270863     8.46497435    -0.08749647
  4     1.19366038    -1.37823994    -7.68989938
  5     2.47559581    -0.13209883    -7.52891275
  6    -0.40871568    -0.24900648    -7.75939498
  7     1.11394423     0.90529138     2.45630800
  8    -0.43413945    -0.16008289     1.92030580
  9     2.21890698    -0.33056420     3.32263839
 10    -4.63118606    -4.92731632    -3.09003660
 11    -5.93595032    -6.35386583    -2.74117778
 12    -5.68567085    -3.43463952    -3.67968717
 13     1.02491558    -1.99008827     7.42437273
 14     0.16558040    -0.56815280     8.26578917
 15    -0.16960123    -3.44036547     7.88647020
 16    -2.93707643    -1.73363917     0.99958250
 17    -4.34428729    -0.55339524     1.53290787
 18    -3.71425941    -2.89370584    -0.33176363
 19    -2.92642031     1.67938257    -6.94450414
 20    -4.34577959     0.44810089    -6.27888172
 21    -3.71913672     3.45321718    -6.85005816
 22     5.08300366    -2.25635061    -1.35820147
 23     3.81278948    -3.27479767    -2.47145961
 24     4.71595277    -2.66433316     0.48289608
 25    -0.34758079    -6.45893461     2.15965540
 26    -1.19813825    -4.71278732     2.14902536
 27    -0.07028244    -6.84163474     0.30211000
 28     5.34287551     1.32775903    -5.07429984
 29     5.34613998    -0.33510392    -4.06980282
 30     5.15101900     2.64037659    -3.72649135
 31    -6.74126429     2.08067357     0.67467835
 32    -6.12065871     3.81345037     0.47950017
 33    -8.36034202     2.21402082     1.68291370
 34    -1.87691347    -6.13500492     6.86873293
 35    -3.57362483    -7.10577418     7.27151790
 36    -1.20749341    -6.83534622     5.16669468
 37     9.30141522    -3.23918657     2.72430049
 38     9.03387703    -2.33365829     1.16836943
 39     7.58987824    -3.82228601     3.42798153
 40     2.32598483     9.33755562     3.94891720
 41     1.10398148     7.85561006     4.36411380
 42     2.98052907    10.09628870     5.64341838
 43    -1.07423366     4.72284602    -3.16237601
 44    -1.21967337     3.08118969    -4.08981069
 45     0.77343109     4.82885392    -2.45510284
 46    -6.71559157    -0.41726801    -4.03872674
 47    -6.85412080     0.40801244    -2.31396600
 48    -8.60806712    -0.46814997    -4.55372805
 49     3.50220910     4.91046749    -0.81724728
 50     3.88096660     6.47119548     0.24129700
 51     3.18338485     3.36664235     0.33324891
 52     4.08701687    -3.44772527     3.86143238
 53     2.89913029    -4.99064969     3.43729027
 54     3.31824756    -2.64630258     5.47602126
 55     1.00832682    -4.94115797    -3.78928955
 56    -0.69085177    -5.83305027    -3.72206621
 57     0.77855928    -3.58849517    -5.03113424
 58    -1.04577351     5.34672473     4.45138229
 59    -0.31096783     3.66334214     3.82567846
 60    -2.34104328     5.75387818     3.06861459

 Atomic and electronic forces:
  1     0.00091297    -0.03135055     0.00989746     0.00332946     0.00341067     0.00052528
  2     0.00482970     0.00477153    -0.00369127    -0.00175531    -0.00148327    -0.00002663
  3    -0.00028841     0.02548760    -0.00750165    -0.00128954    -0.00165993    -0.00018392
  4    -0.06867197    -0.01419010    -0.00296919     0.00308227     0.00038217    -0.00141479
  5     0.05758972     0.03423893     0.00683710    -0.00134830    -0.00025258     0.00055678
  6     0.01042600    -0.01832217     0.00024717    -0.00173797    -0.00037779     0.00088344
  7    -0.02458376     0.01037284    -0.01195553     0.00346290     0.00101444     0.00075653
  8     0.00860707     0.00971315    -0.00181448    -0.00221020    -0.00056474    -0.00043966
  9     0.01761319    -0.01206001     0.00989767    -0.00158489    -0.00031148    -0.00041286
 10    -0.02849020    -0.03339003     0.01542459     0.00824658    -0.00083081    -0.00219714
 11     0.02684894     0.02193954    -0.00757670    -0.00379075     0.00142345     0.00108095
 12     0.00709165     0.00803064    -0.00448707    -0.00410887    -0.00013498     0.00144182
 13    -0.00998704    -0.01014061     0.01043178     0.00284446     0.00025583     0.00163073
 14     0.00038553     0.02477327     0.00549423    -0.00136902    -0.00027188    -0.00092349
 15     0.01015751    -0.01001843    -0.01341864    -0.00151808     0.00001639    -0.00102029
 16    -0.00629737    -0.01412203     0.00068172     0.00665587     0.00131791     0.00101006
 17    -0.00030695     0.00568227    -0.00279085    -0.00339343    -0.00116631    -0.00082035
 18     0.00765431     0.00471724    -0.00051276    -0.00379362    -0.00039200    -0.00014261
 19    -0.04017104    -0.00768752     0.01137977     0.00422439     0.00174579    -0.00218990
 20     0.02813950     0.02443147    -0.00895707    -0.00268181    -0.00098400     0.00140616
 21     0.01268215    -0.01916530    -0.00292106    -0.00195519    -0.00117501     0.00106802
 22    -0.01957809    -0.01465825    -0.01626677     0.00263059     0.00015986    -0.00007486
 23     0.01638276     0.01002030     0.02143293    -0.00151193    -0.00001680     0.00014601
 24    -0.00008137    -0.00050560    -0.00462340    -0.00137340    -0.00005822    -0.00009925
 25    -0.00454170     0.01559416    -0.01566624     0.00463181    -0.00093909     0.00107251
 26     0.00525708    -0.00926483     0.00193981    -0.00266279     0.00019133    -0.00063432
 27     0.00378497    -0.00262725     0.00578934    -0.00232516     0.00052362    -0.00019454
 28    -0.00543816    -0.01644240     0.00546446     0.00220269     0.00052294    -0.00048851
 29     0.00450952     0.00999459    -0.00642699    -0.00119297    -0.00018400     0.00020303
 30     0.00001472     0.01155573     0.00213403    -0.00110649    -0.00034222     0.00016572
 31    -0.02894282    -0.04548994     0.00588174     0.00644543     0.00491320     0.00149005
 32     0.01984988     0.04064246    -0.00339354    -0.00248340    -0.00223611    -0.00051416
 33     0.00673391     0.00023226    -0.00160295    -0.00239715    -0.00271908    -0.00139808
