 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25256891    -0.01796265

 Atomic coordinates:
  1    -4.57252397     6.47849451    -0.23006389
  2    -3.32754386     5.68169244    -1.44534571
  3    -4.90841988     8.17073203    -0.97263687
  4     1.43285772    -1.50272781    -7.09600161
  5     2.66821334    -0.09236512    -6.62777257
  6    -0.26789804    -0.73728860    -7.59811630
  7     0.95861081     1.39005901     1.65897946
  8    -0.52590116     0.38109070     0.99901098
  9     2.10747361     0.35562389     2.72293702
 10    -4.27346989    -4.50673689    -3.06722766
 11    -4.89044540    -6.15696188    -3.71486588
 12    -5.56732714    -3.15063895    -3.39090146
 13     0.72254262    -2.68622602     7.50416042
 14    -0.72886259    -1.51411380     7.31387524
 15    -0.03635630    -4.44362415     7.33770932
 16    -2.97569230    -1.86936731     1.21224125
 17    -4.55067096    -0.70534048     1.40976857
 18    -3.36962920    -2.88263916    -0.34078824
 19    -3.13866739     1.48851779    -6.93538547
 20    -4.41649710     0.84465970    -5.62952324
 21    -3.83935124     3.01193117    -7.67526916
 22     5.23748926    -2.19914558    -1.93780301
 23     4.07529045    -3.56750148    -2.53555116
 24     5.20719005    -2.28116228    -0.09106054
 25    -0.01090777    -6.35049627     2.22905585
 26    -1.03879017    -4.76172537     1.84809506
 27     0.55516893    -6.91434320     0.48359022
 28     5.08421538     1.63701195    -5.33276740
 29     5.65181453     0.24494469    -4.04908494
 30     4.95755787     3.30408107    -4.31231936
 31    -6.37618421     1.93407276     1.52757495
 32    -5.86325738     3.54150938     0.81323389
 33    -7.23669275     2.40282864     3.13163764
 34    -2.15120693    -6.74085148     6.76987475
 35    -4.02266030    -6.94637974     7.01541836
 36    -1.57871958    -7.10188825     5.02957097
 37     9.19804382    -3.15414042     3.67598431
 38     9.39621018    -2.85371545     1.79470824
 39     7.34085363    -3.15042549     4.09207820
 40     3.24386798     8.38259315     4.06088004
 41     1.54369158     7.58281904     3.83947511
 42     3.17239028     9.05771370     5.81816826
 43    -1.25891005     4.57770962    -3.35262484
 44    -1.09450310     3.18068155    -4.70601332
 45     0.50722976     5.23264429    -2.89510376
 46    -6.99593850    -0.12011241    -3.62161604
 47    -7.32921474     0.66823770    -1.89877906
 48    -8.63236747     0.15791077    -4.48412600
 49     3.40988955     5.47304198    -0.73089355
 50     4.04278827     6.62313883     0.65268384
 51     2.44147595     4.16485301     0.21445133
 52     3.95476683    -3.16174777     3.53082121
 53     2.70498341    -4.57393962     2.92202688
 54     3.29125270    -2.71657705     5.24713669
 55     0.92019788    -5.08486417    -3.46960722
 56    -0.97066257    -4.87656998    -3.50795228
 57     1.54387608    -3.95609234    -4.91234868
 58    -1.34562398     5.92409179     3.72914935
 59    -0.76870865     4.18207215     3.74794408
 60    -2.80773849     6.03194394     2.36443488

 Atomic and electronic forces:
  1    -0.01311545    -0.00475648     0.01400431     0.00474837     0.00272383     0.00155868
  2     0.01404428    -0.00935415    -0.01121874    -0.00243512    -0.00105440    -0.00045017
  3    -0.00401597     0.01318777    -0.00151006    -0.00201463    -0.00162475    -0.00058885
  4    -0.01215395    -0.00258283    -0.00188838     0.00326958    -0.00033731    -0.00086576
  5    -0.00089634    -0.00108304    -0.00291804    -0.00149527     0.00003455     0.00032528
  6     0.01361482     0.00288215     0.00513915    -0.00192982     0.00014007     0.00062649
  7    -0.00432036     0.03046308    -0.00642910     0.00337068     0.00028598     0.00092493
  8     0.00315096    -0.01154681     0.00664232    -0.00203688    -0.00005163    -0.00052014
  9     0.00478582    -0.01726772     0.00359621    -0.00146029    -0.00003382    -0.00046214
 10     0.01547640     0.00089984     0.01175210     0.00569905    -0.00200642    -0.00008609
 11    -0.00777176    -0.00819132    -0.00618420    -0.00243890     0.00142557     0.00023344
 12    -0.00667890     0.00706355    -0.00641934    -0.00313842     0.00098715     0.00015500
 13     0.00940097     0.00183037    -0.00216984     0.00234504    -0.00041254     0.00154913
 14    -0.00644844     0.00862391     0.00141779    -0.00135723     0.00014718    -0.00095444
 15    -0.00184107    -0.00571169     0.00331586    -0.00118512     0.00036166    -0.00081976
 16    -0.01988321     0.01265366     0.00975105     0.00506499    -0.00063044     0.00154643
 17     0.02209265    -0.00673387     0.00233851    -0.00280201     0.00013642    -0.00106923
 18    -0.00012471    -0.00979771    -0.01509060    -0.00268422     0.00056987    -0.00053651
 19     0.00612038    -0.03702514     0.01821922     0.00550316     0.00022290    -0.00171966
 20     0.00643262     0.00170161    -0.00666000    -0.00317361    -0.00000871     0.00071759
 21    -0.01280375     0.02908262    -0.01565498    -0.00265513    -0.00044817     0.00112441
 22     0.00907983     0.00547910    -0.02270766     0.00237611    -0.00025969     0.00009696
 23    -0.00755899    -0.00677701    -0.00490334    -0.00130336     0.00023851    -0.00001322
 24    -0.00096684     0.00025380     0.03275359    -0.00116824     0.00013032    -0.00015613
 25    -0.00222140     0.01011653    -0.02292843     0.00307956    -0.00122429     0.00102874
 26     0.00075484    -0.00117234     0.00807882    -0.00186159     0.00057450    -0.00059621
 27     0.00209685    -0.00411866     0.00435400    -0.00152264     0.00063623    -0.00031949
 28     0.00261392     0.01233973     0.03052736     0.00240342     0.00016199    -0.00030271
 29    -0.01043940     0.01720568    -0.01566053    -0.00116635    -0.00000412     0.00007146
 30     0.00387647    -0.02586201    -0.01215575    -0.00120972    -0.00018232     0.00008478
 31    -0.01720156    -0.04299113     0.00897013     0.00598333     0.00119259     0.00299708
 32     0.01884996     0.04459434    -0.02292156    -0.00280741    -0.00099925    -0.00124305
 33    -0.00590253    -0.00152651     0.01207213    -0.00228451    -0.00074140    -0.00185206
