 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25523082    -0.01775347

 Atomic coordinates:
  1    -4.75929028     6.40144995     0.27290894
  2    -3.30390737     5.70793156    -0.85524688
  3    -5.20329073     7.93769138    -0.81853102
  4     1.21094508    -1.64698463    -7.25226251
  5     2.61788365    -0.31888645    -7.35119260
  6    -0.36758871    -0.59323741    -7.60367537
  7     0.82037609     1.19948222     2.35158479
  8    -0.68260290     0.28986841     1.55844681
  9     1.95238933    -0.11007312     3.02816473
 10    -4.88790925    -4.45443886    -3.03710684
 11    -5.51641705    -5.82397547    -4.06972796
 12    -5.65134907    -2.77299479    -3.64007628
 13     0.51321971    -2.88806051     7.99511794
 14    -1.06434045    -2.07565440     8.73151163
 15    -0.03093253    -4.72533402     7.49011516
 16    -3.26988352    -2.00987925     0.99889690
 17    -4.56044865    -0.63439785     1.27517036
 18    -4.10171827    -3.11009588    -0.32139020
 19    -2.95215986     1.39093520    -7.51601323
 20    -4.55029728     0.99473552    -6.53176997
 21    -3.55445047     2.56194980    -8.86547097
 22     5.35316749    -2.32698263    -1.23830382
 23     3.97004846    -3.31523072    -2.10507740
 24     5.00491147    -2.08363017     0.57057402
 25     0.15091408    -5.67885811     2.00658111
 26    -1.36614062    -4.44446647     1.91563792
 27     0.75616002    -5.65812231     0.17020588
 28     4.92676463     1.72229638    -4.86928374
 29     5.47967430     0.02653285    -3.98447416
 30     4.51559996     3.05840526    -3.56327888
 31    -7.07843033     1.76877111     0.45389935
 32    -6.09274285     3.49522283     0.43841754
 33    -8.63231550     2.06173445     1.57756157
 34    -1.15502603    -7.42986070     6.54483115
 35    -2.87300828    -8.27682356     6.42461876
 36    -0.50321491    -7.39963094     4.76920507
 37     9.49837878    -3.29323554     3.48057807
 38     9.92057659    -2.44713778     1.83529418
 39     7.59575775    -3.35875000     3.54089734
 40     3.81367323     8.56495331     2.95636630
 41     2.25721194     7.67626065     3.74386373
 42     4.13284062    10.15585951     4.00125062
 43    -1.62554577     4.49104171    -3.40896327
 44    -2.12525763     3.33822655    -4.71976202
 45     0.36384796     4.53143653    -3.32929150
 46    -7.06837799    -0.03310137    -4.38486353
 47    -7.20602418     1.04728517    -2.79391691
 48    -8.80335475    -0.03633350    -5.17944094
 49     3.42947558     4.66304929    -0.56685664
 50     3.82735101     6.03577710     0.75009928
 51     2.70300044     3.11570311     0.47505806
 52     4.08362937    -2.39817011     3.96530288
 53     2.77746709    -3.71046068     3.42245244
 54     3.85895854    -2.34159268     5.84928719
 55     0.51927650    -4.14049025    -2.79057177
 56    -1.37882901    -4.32694484    -2.74502577
 57     0.87017937    -3.11351540    -4.34930562
 58    -0.42955966     5.97461869     4.30355366
 59    -0.32306308     4.10209315     4.07804818
 60    -1.68881539     6.49206049     2.95626921

 Atomic and electronic forces:
  1     0.02170499     0.00980095    -0.04186515     0.00399534     0.00173211     0.00259925
  2    -0.00903703    -0.00678727     0.01520505    -0.00207571    -0.00066629    -0.00099784
  3    -0.00778787    -0.00756545     0.02192460    -0.00192385    -0.00123531    -0.00115079
  4     0.00486283     0.02238880    -0.00210541     0.00338338    -0.00065371    -0.00015671
  5    -0.00160628    -0.01380669     0.00537093    -0.00151124     0.00016528     0.00007720
  6    -0.00232130    -0.00638490     0.00175153    -0.00207999     0.00031183     0.00013458
  7    -0.03128990     0.02632144    -0.01977738     0.00253631    -0.00004704     0.00134750
  8     0.00652973    -0.00221996     0.00410102    -0.00151223     0.00012459    -0.00079979
  9     0.02298442    -0.02323576     0.01461941    -0.00110383     0.00009970    -0.00059242
 10     0.01453155     0.03341795     0.02298871     0.00466540    -0.00240375     0.00164880
 11    -0.01515800    -0.02675957    -0.02429437    -0.00212365     0.00155811    -0.00058052
 12     0.00040692    -0.00884659    -0.00236589    -0.00275798     0.00115291    -0.00089004
 13    -0.02021537    -0.01714903    -0.00270527     0.00151458    -0.00041969     0.00137613
 14     0.01395580    -0.00475115    -0.00430843    -0.00076354     0.00019136    -0.00081327
 15     0.00877002     0.02231355     0.00830577    -0.00076206     0.00031244    -0.00069372
 16     0.00002132     0.00703053     0.01259304     0.00362215    -0.00098337     0.00211156
 17    -0.00368062     0.00761730     0.00226639    -0.00199739     0.00038147    -0.00134581
 18     0.00049682    -0.00905431    -0.01066051    -0.00200959     0.00076923    -0.00106113
 19    -0.01072293     0.00196792     0.00500057     0.00588030    -0.00029702    -0.00024684
 20     0.00247392    -0.00920507     0.00645133    -0.00328480     0.00028287    -0.00012007
 21     0.00525783     0.00540559    -0.01068190    -0.00292410    -0.00015596     0.00056800
 22     0.01424592     0.00221093    -0.03588578     0.00199614    -0.00036726     0.00048944
 23    -0.00450874    -0.00053167     0.00895943    -0.00112840     0.00027744    -0.00024698
 24    -0.01003144    -0.00038624     0.02561443    -0.00096646     0.00016862    -0.00032744
 25    -0.01075719     0.01192585    -0.00943189     0.00223137    -0.00099830     0.00118965
 26     0.01298755    -0.00680846     0.00657736    -0.00132656     0.00053606    -0.00076698
 27     0.00285695    -0.00232003     0.00352316    -0.00120229     0.00051492    -0.00048442
 28     0.00553543    -0.03705486     0.00246636     0.00238246     0.00001683     0.00017697
 29    -0.01166066     0.04291398    -0.00773062    -0.00110857     0.00008067    -0.00012504
 30     0.00547494    -0.00558484     0.00909118    -0.00120812    -0.00009018    -0.00017404
 31    -0.00112622     0.02993464     0.00997516     0.00511069    -0.00000621     0.00398829
 32    -0.01546573    -0.02252176     0.00318464    -0.00234253    -0.00043691    -0.00171459
 33     0.01718264    -0.00232392    -0.01026177    -0.00194524    -0.00012441    -0.00235796
 34    -0.02517501    -0.01113148     0.01542419     0.00149254    -0.00095537     0.00137859
 35     0.01190519     0.00437503     0.00527997    -0.00072855     0.00059705    -0.00077503
 36     0.01157513     0.00613657    -0.01701241    -0.00085365     0.00051227    -0.00064262
 37    -0.00262216     0.00174421    -0.00683500     0.00121024    -0.00023631     0.00047893
 38     0.00291112    -0.00125601     0.00193031    -0.00063765     0.00010048    -0.00020517
 39    -0.00133696     0.00060637     0.00562095    -0.00068189     0.00014535    -0.00029427
 40    -0.01084368     0.00689448     0.01695248     0.00166583     0.00063356     0.00082035
 41     0.01187054     0.00652761    -0.00570788    -0.00091077    -0.00032726    -0.00052916
 42    -0.00257104    -0.01656875    -0.01050878    -0.00071785    -0.00033390    -0.00038866
 43     0.05126049     0.03846228     0.04692599     0.00441058     0.00082808     0.00108383
 44    -0.00615635    -0.03439258    -0.04007985    -0.00251462    -0.00027037    -0.00040835
 45    -0.04293238    -0.00203048    -0.00059511    -0.00177859    -0.00031259    -0.00037683
 46    -0.00488695     0.00432292    -0.00925217     0.00739430    -0.00160617     0.00224780
 47     0.00277731    -0.00464028     0.00492593    -0.00321894     0.00032553    -0.00156591
 48     0.00262476    -0.00048816     0.00199490    -0.00298812     0.00094903    -0.00070463
 49    -0.01576797    -0.03080511     0.02109008     0.00233778     0.00038731     0.00073070
 50    -0.00073963    -0.00411963    -0.00771351    -0.00103105    -0.00024503    -0.00038569
 51     0.01381252     0.03555437    -0.01832340    -0.00121798    -0.00010543    -0.00046392
 52    -0.00591432    -0.01219605    -0.01307470     0.00171028    -0.00033982     0.00090670
 53     0.00346787    -0.00050551    -0.00089942    -0.00093445     0.00026486    -0.00050122
 54    -0.00032926     0.00410970     0.01272315    -0.00077086     0.00015325    -0.00049090
 55     0.00186183    -0.00790655     0.01105007     0.00302611    -0.00102398     0.00069718
 56    -0.00427727    -0.00080943    -0.00230814    -0.00177456     0.00069310    -0.00048000
 57     0.00474377     0.00628595    -0.01847687    -0.00161823     0.00044468    -0.00021346
